datetime,Portfolio Value,Daily Return,Drawdown
2023-02-02,10130.417062899072,0.008929779461507303,-0.014145954521416981
2023-02-01,10123.624507539747,-0.0006705109293280165,-0.01480698043363271
2023-01-31,10082.86917538379,-0.004025764895330131,-0.018773135906927196
2023-01-30,10036.679798940371,-0.004580975478307825,-0.023268112109994465
2023-01-27,10065.207988045113,0.00284239306984313,-0.020491856160761213
2023-01-26,10076.076620024463,0.0010798218966026063,-0.019434161819143037
2023-01-25,10095.095775030579,0.0018875556154782647,-0.017583289264938684
2023-01-24,10082.86917538379,-0.0012111425111023255,-0.018773135906927196
2023-01-23,10038.038310012238,-0.004446240905416232,-0.023135906927551186
2023-01-20,10062.491509305812,0.0024360535931788885,-0.020756213643574495
2023-01-19,10107.322374677366,0.0044552450384771625,-0.016393442622950394
2023-01-18,10127.700040755342,0.002016129032257785,-0.014410364886303317
2023-01-17,10035.321287868508,-0.009121395036887803,-0.02340031729243741
2023-01-13,10048.90639858716,0.0013537295248409187,-0.022078265468005953
2023-01-12,10082.869175383792,0.0033797485467081945,-0.018773135906927085
2023-01-11,10005.434044287476,-0.007679870654809795,-0.026308831306186442
2023-01-10,9952.452112484732,-0.005295315682281032,-0.03146483342146933
2023-01-09,9991.848933568825,0.003958503958503945,-0.0276308831306179
2023-01-06,9964.67871213152,-0.002719238613188346,-0.03027498677948104
2023-01-05,9855.9978263823,-0.010906612133606108,-0.04085140137493315
2023-01-04,9866.865914957221,0.0011026878015161223,-0.03979375991538803
2023-01-03,9811.166961010747,-0.005645050254715622,-0.04521417239555714
2022-12-30,9759.543540279868,-0.005261700360011057,-0.05023796932839686
2022-12-29,9800.298872435826,0.004175946547884113,-0.04627181385510237
2022-12-28,9763.619073495463,-0.0037427224840588247,-0.049841353781067466
2022-12-27,9777.204184214115,0.0013914011409488225,-0.04851930195663601
2022-12-23,9853.280804238568,0.007781019869389949,-0.0411158117398196
2022-12-22,9907.621247113178,0.005514959327175051,-0.03582760444209343
2022-12-21,9908.979758185042,0.00013711778417646592,-0.035695399259650484
2022-12-20,9885.885069963333,-0.002330682752947566,-0.03794288736118401
2022-12-19,9951.093601412864,0.00659612477669369,-0.03159703860391283
2022-12-16,10010.868088574936,0.006006825938566829,-0.02578001057641388
2022-12-15,10036.679798940375,0.0025783688424478868,-0.023268112109994132
2022-12-14,10031.245754652915,-0.0005414185165131258,-0.023796932839766693
2022-12-13,10006.792555359341,-0.0024377031419283712,-0.026176626123743274
2022-12-12,9938.867001766079,-0.006787944610372021,-0.03278688524590101
2022-12-09,9938.867001766079,0.0,-0.03278688524590101
2022-12-08,9997.282977856286,0.0058775287042101,-0.027102062400845228
2022-12-07,10025.811710365455,0.002853648593558855,-0.024325753569539144
2022-12-06,9938.86700176608,-0.008672086720867167,-0.03278688524590079
2022-12-05,9906.262736041315,-0.0032804811372334486,-0.035959809624536376
2022-12-02,9985.0563782095,0.007953922106417988,-0.02829190904283352
2022-12-01,9944.301046053542,-0.004081632653061273,-0.032258064516128115
2022-11-30,9884.526558891474,-0.006010928961748485,-0.03807509254362662
2022-11-29,9808.44993886702,-0.007696536558548739,-0.045478582760443254
2022-11-28,9845.12973780738,0.003739612188365493,-0.04190904283447827
2022-11-25,9857.356337454168,0.001241893197185151,-0.04071919619248976
2022-11-23,9857.356337454168,0.0,-0.04071919619248976
2022-11-22,9797.581850292096,-0.006063947078280285,-0.0465362242199886
2022-11-21,9747.316940633082,-0.005130338325013861,-0.05142781597038526
2022-11-18,9747.316940633082,0.0,-0.05142781597038526
2022-11-17,9763.619073495465,0.0016724738675959472,-0.049841353781067355
2022-11-16,9804.37440565142,0.0041742034228466895,-0.04587519830777298
2022-11-15,9748.675451704949,-0.005681030899265305,-0.05129561078794198
2022-11-14,9680.749898111686,-0.006967670011148286,-0.057905869910099605
2022-11-11,9711.995652764585,0.0032276171765364126,-0.054865150713907296
2022-11-10,9711.995652764585,0.0,-0.054865150713907296
2022-11-09,9515.011683195233,-0.020282543013008802,-0.07403488894764598
2022-11-08,9501.426436625474,-0.0014277698254172577,-0.07535695399259568
2022-11-07,9459.312593397652,-0.004432370603374314,-0.07945531464833344
2022-11-04,9495.992392338016,0.0038776389487291674,-0.07588577472236802
2022-11-03,9493.275370194282,-0.0002861230329044284,-0.07615018508725468
2022-11-02,9529.955169134646,0.003863766456783324,-0.07258064516128926
2022-11-01,9544.898790925165,0.0015680684248040588,-0.07112638815441452
2022-10-31,9557.12539057195,0.0012809564474804969,-0.06993654151242634
2022-10-28,9587.012634152985,0.003127221037668715,-0.06702802749867709
2022-10-27,9606.031789159098,0.001983845826838637,-0.06517715494447285
2022-10-26,9555.766879500086,-0.005232640362041963,-0.07006874669486929
2022-10-25,9517.728297785643,-0.003980693773102284,-0.07377051824431435
2022-10-24,9428.066838744755,-0.0094204684390653,-0.08249603384452553
2022-10-21,9441.651949463405,0.0014409221902014213,-0.08117398202009429
2022-10-20,9425.349816601023,-0.0017266187050358761,-0.08276044420941198
2022-10-19,9489.19983697869,0.006774286537907237,-0.07654680063458374
2022-10-18,9567.993479146877,0.008303507516106201,-0.06887890005288066
2022-10-17,9546.257301997031,-0.0022717591935256243,-0.07099418297197124
2022-10-14,9525.879635919055,-0.0021346235947059533,-0.07297726070861832
2022-10-13,9572.06901236247,0.004848830576154928,-0.0684822845055515
2022-10-12,9606.031789159102,0.0035481124042011647,-0.06517715494447252
2022-10-11,9595.16370058418,-0.001131381699901013,-0.06623479640401775
2022-10-10,9592.446678440449,-0.0002831657935722376,-0.0664992067689042
2022-10-07,9635.919032740137,0.004531935986404223,-0.06226864093072315
2022-10-06,9686.183942399151,0.005216410545608285,-0.05737704918032649
2022-10-05,9722.863741339512,0.0037868162692846763,-0.05380750925436151
2022-10-04,9774.487162070393,0.0053094872153138795,-0.048783712321521566
2022-10-03,9750.033962776819,-0.0025017373175816315,-0.05116340560549826
2022-09-30,9690.259475614748,-0.0061306952765779466,-0.056980433632996985
2022-09-29,9713.354163836457,0.002383288938735406,-0.05473294553146346
2022-09-28,9763.619073495469,0.005174825174824926,-0.04984135378106702
2022-09-27,9614.182855590294,-0.015305412550438158,-0.06438392384981362
2022-09-26,9656.29697052033,0.004380415430267126,-0.06028553675303938
2022-09-23,9781.27971742972,0.012943134132157308,-0.04812268640930584
2022-09-22,9808.449938867025,0.002777777777777768,-0.0454785827604427
2022-09-21,9910.338269256916,0.010387811634348765,-0.03556319407720643
2022-09-20,9883.168047819612,-0.002741603838245288,-0.038207297726069345
2022-09-19,9932.07444640676,0.004948453608247361,-0.03344791115811607
2022-09-16,9938.867001766084,0.0006839009711392396,-0.032786885245900454
2022-09-15,9949.735090341008,0.0010934937124114086,-0.031729243786355
2022-09-14,9979.622333922041,0.0030038230475148975,-0.028820729772605858
2022-09-13,9967.395734275255,-0.0012251565477811033,-0.030010576414594148
2022-09-12,10017.660643934267,0.005042933078915013,-0.025118984664197708
2022-09-09,10029.887243581055,0.0012205044751831817,-0.023929138022209195
2022-09-08,10033.962776796652,0.00040633888663155204,-0.02353252247487969
2022-09-07,10065.207988045124,0.0031139453019224383,-0.020491856160760213
2022-09-06,9993.207444640697,-0.007153408403477113,-0.027498677948174066
2022-09-02,10084.227686455666,0.009108210984230425,-0.01864093072448303
2022-09-01,10058.416111941335,-0.0025595985450624914,-0.021152815970384542
2022-08-31,10134.49259611468,0.007563465592065555,-0.013749338974086367
2022-08-30,10176.606439342502,0.004155495978552359,-0.009650978318348713
2022-08-29,10168.455372911309,-0.0008009611533842387,-0.010444209413007832
2022-08-26,10214.644749354726,0.004542418169672491,-0.005949233209940785
2022-08-25,10235.022415432706,0.0019949461364545673,-0.003966155473293265
2022-08-24,10179.323461486232,-0.005441996283514605,-0.009386567953462488
2022-08-23,10205.13517185167,0.0025356999866541496,-0.006874669487042628
2022-08-22,10209.21070506727,0.0003993610223644861,-0.006478053939712902
2022-08-19,10255.400081510687,0.004524284763805619,-0.001983077736645855
2022-08-18,10320.608612960219,0.006358458073917106,0.0
2022-08-17,10301.589457954105,-0.0018428326971172693,-0.0018428326971172693
2022-08-16,10362.722456188043,0.0059343267835949565,0.0
2022-08-15,10376.307566906695,0.0013109596224436526,0.0
2022-08-12,10365.439478331773,-0.0010473946059177397,-0.0010473946059177397
2022-08-11,10317.89159081649,-0.004587155963302614,-0.005629746006807879
2022-08-10,10376.307566906695,0.005661619486504232,0.0
2022-08-09,10347.778834397528,-0.002749410840533817,-0.002749410840533817
2022-08-08,10370.873522619237,0.0022318498096363104,-0.0005236973029586478
2022-08-05,10324.684146175818,-0.004453759496987231,-0.004975124378109208
2022-08-04,10442.874609428094,0.011447368421052762,0.0
2022-08-03,10417.062899062654,-0.002471705476779107,-0.002471705476779107
2022-08-02,10365.439478331775,-0.0049556598852373845,-0.007415116430336988
2022-08-01,10471.403613639477,0.010222830930537219,0.0
2022-07-29,10446.95014264369,-0.0023352620047933925,-0.0023352620047933925
2022-07-28,10455.101209074879,0.0007802340702209865,-0.0015568499855513895
2022-07-27,10383.100122266025,-0.006886694386693981,-0.008432822822189046
2022-07-26,10354.571389756853,-0.0027476121941647502,-0.011157264889536389
2022-07-25,10351.854367613123,-0.0002623983206506697,-0.01141673556261702
2022-07-22,10389.89267762535,0.0036745406824147953,-0.007784146139487413
2022-07-21,10305.664991169706,-0.00810669456066937,-0.015827737004988407
2022-07-20,10221.43730471406,-0.008172950171368432,-0.023871327870489623
2022-07-19,10230.946882217118,0.0009303561935143367,-0.022963180514707027
2022-07-18,10239.09794864831,0.0007967069446288555,-0.022184768495464913
2022-07-15,10270.343703301209,0.0030516120472334762,-0.019200855755037383
2022-07-14,10233.663904360847,-0.0035714285714286698,-0.022703709841626507
2022-07-13,10266.26817008561,0.003185981680605021,-0.019590061764658606
2022-07-12,10233.663904360847,-0.0031758634378719064,-0.022703709841626507
2022-07-11,10216.003260426598,-0.001725740076994553,-0.024390269216650995
2022-07-08,10177.96495041437,-0.0037234042553191404,-0.02802285863978049
2022-07-07,10211.927727211003,0.0033368926855312786,-0.024779475226271996
2022-07-06,10240.456459720172,0.0027936676865769616,-0.022055033158924986
2022-07-05,10302.947969025972,0.0061024144335366515,-0.01608720767806937
2022-07-01,10285.287325091724,-0.001714135021097074,-0.01777376705309386
2022-06-30,10224.154326857788,-0.005943732664113077,-0.023611857197409103
2022-06-29,10180.681972558099,-0.004251926654265326,-0.02776338796670008
2022-06-28,10122.265996467893,-0.005737923672271217,-0.033342007437934695
2022-06-27,10116.831952180431,-0.0005368406925245761,-0.03386094878409618
2022-06-24,10165.738350767579,0.004834161407277993,-0.02919047666864405
2022-06-23,10184.757505773694,0.001870907390084442,-0.02737418195707919
2022-06-22,10135.851107186545,-0.004801920768307322,-0.03204465407253132
2022-06-21,10052.981931802764,-0.008175847741589748,-0.039958509601492165
2022-06-17,10099.171308246185,0.004594594594594881,-0.035547508159120444
2022-06-16,10093.737263958721,-0.0005380683346787318,-0.03606644950528204
2022-06-15,10072.00108680888,-0.002153432032301228,-0.038142214889927306
2022-06-14,9957.8861567722,-0.011329916374426707,-0.04903998315931568
2022-06-13,10012.22659964681,0.005457025920873271,-0.04385056969770207
2022-06-10,10176.606439342502,0.016417910447761086,-0.028152593976321194
2022-06-09,10263.551147941876,0.008543585636096473,-0.01984953243773957
2022-06-08,10277.13625866053,0.001323626737260275,-0.018552179072336084
2022-06-07,10319.25010188835,0.004097818902841777,-0.014530383639585809
2022-06-06,10283.928814019855,-0.003422854133754538,-0.017903502389634562
2022-06-03,10345.061812253793,0.005944517833553764,-0.012065412245319096
2022-06-02,10360.005434044311,0.0014445173998687277,-0.010638323543375239
2022-06-01,10350.495856541253,-0.0009179124049306653,-0.011546470899157835
2022-05-31,10417.062899062652,0.006431290195563877,-0.005189439408680996
2022-05-27,10476.837386224723,0.005738132498695814,0.0
2022-05-26,10446.950142643687,-0.0028526970954356745,-0.0028526970954356745
2022-05-25,10457.818231218607,0.001040312093627982,-0.0018153526970956513
2022-05-24,10415.704387990785,-0.004027020005196169,-0.005835062240664102
2022-05-23,10331.477109088462,-0.008086565801486811,-0.013874442427386002
2022-05-20,10368.156500475503,0.0035502562702069973,-0.010373443983402564
2022-05-19,10336.910202418174,-0.003013679245282952,-0.013355860995850621
2022-05-18,10315.17456867276,-0.00210272057314842,-0.015430497925311037
2022-05-17,10271.702214373074,-0.004214408007375159,-0.01957987551867202
2022-05-16,10332.834940904793,0.005951567253008605,-0.013744839211618176
2022-05-13,10316.533079744626,-0.0015776755608117865,-0.015300829875518507
2022-05-12,10354.571389756853,0.003687121411640737,-0.011670124481327648
2022-05-11,10334.193723678873,-0.0019679874048808,-0.01361514522821572
2022-05-10,10298.872435810377,-0.00341790456158797,-0.016986514522821516
2022-05-09,10268.985192229344,-0.002901991821659289,-0.01983921161825697
2022-05-06,10222.795815785923,-0.004497949464215112,-0.024247925311203344
2022-05-05,10266.26817008561,0.004252491694352045,-0.020098547717842363
2022-05-04,10369.51501154737,0.010056900886595388,-0.010243775933609811
2022-05-03,10302.947969025972,-0.006419494301061257,-0.016597510373443924
2022-05-02,10278.494769732399,-0.002373417721518889,-0.018931535269709476
2022-04-29,10350.495856541254,0.007005022468939748,-0.012059128630705462
2022-04-28,10421.138432278247,0.006825042656516622,-0.005316390041493868
2022-04-27,10425.213965493842,0.00039108330074300035,-0.004927385892116387
2022-04-26,10457.818231218609,0.0031274433150900727,-0.0018153526970954292
2022-04-25,10430.648009781306,-0.0025980774227071235,-0.004408713692945931
2022-04-22,10365.439478331773,-0.006251628028132394,-0.010632780082987514
2022-04-21,10379.024589050425,0.001310615989515096,-0.009336099585062319
2022-04-20,10434.7235429969,0.005366492146597013,-0.0040197095435684504
2022-04-19,10369.515011547368,-0.006249186303866838,-0.010243775933610033
2022-04-18,10434.7235429969,0.006288484213284429,-0.0040197095435684504
2022-04-14,10468.686048091316,0.003254758494987575,-0.0007780342323652212
2022-04-13,10540.687406602388,0.006877783723794106,0.0
2022-04-12,10528.460806955602,-0.0011599432916612473,-0.0011599432916612473
2022-04-11,10494.498030158971,-0.003225806451612856,-0.004382007990720305
2022-04-08,10543.40442874612,0.004660194174757271,0.0
2022-04-07,10600.461757913354,0.005411660868444912,0.0
2022-04-06,10622.198070914304,0.0020505062418365583,0.0
2022-04-05,10654.802336639072,0.003069446220744565,0.0
2022-04-04,10763.48322238829,0.010200178503123603,0.0
2022-04-01,10755.332155957098,-0.0007572889057175791,-0.0007572889057175791
2022-03-31,10805.597065616113,0.004673487432108381,0.0
2022-03-30,10797.44599918492,-0.0007543374402818603,-0.0007543374402818603
2022-03-29,10772.992799891346,-0.002264720684448829,-0.003017349761126664
2022-03-28,10725.444912376062,-0.004413619167717542,-0.0074176514961027396
2022-03-25,10694.19915772316,-0.002913236225459359,-0.01030927835051576
2022-03-24,10789.294932753728,0.008892276422764356,-0.0015086748805634986
2022-03-23,10802.88004347238,0.0012591286829513049,-0.0002514458134275088
2022-03-22,10753.973644885233,-0.004527162977867039,-0.0047774704551171165
2022-03-21,10781.143866322538,0.002526528549772644,-0.002263012320844915
2022-03-18,10892.54177421549,0.010332661290322731,0.0
2022-03-17,10861.29601956259,-0.002868545772013009,-0.002868545772013009
2022-03-16,10851.786442059532,-0.0008755472170106637,-0.00374158144175607
2022-03-15,10835.484309197152,-0.001502253380069818,-0.005238214018458143
2022-03-14,10817.823665262902,-0.001629889669007234,-0.006859565976552684
2022-03-11,10918.353484580932,0.00929298003265111,0.0
2022-03-10,10926.504551012124,0.0007465472191117151,0.0
2022-03-09,10984.92052710233,0.005346263831903508,0.0
2022-03-08,11014.808042385575,0.0027207766510013442,0.0
2022-03-07,11066.431191414242,0.004686704373786377,0.0
2022-03-04,11120.77163428885,0.004910385465259015,0.0
2022-03-03,11081.374813204759,-0.0035426337649645534,-0.0035426337649645534
2022-03-02,11032.46841461761,-0.0044133872747333935,-0.007940386024920643
2022-03-01,11169.678032876,0.012436892008373501,0.0
2022-02-28,11128.922700720042,-0.0036487472634395557,-0.0036487472634395557
2022-02-25,11047.412036408128,-0.00732421875,-0.010946241790318667
2022-02-24,11037.902458905073,-0.0008607968519427356,-0.01179761615178776
2022-02-23,11013.449259611498,-0.00221538461538473,-0.013986864509851538
2022-02-22,11069.148213557975,0.005057357838904819,-0.009000243249817297
2022-02-18,11075.9407689173,0.0006136475208640135,-0.008392118705910723
2022-02-17,11056.921613911189,-0.001717159327854656,-0.01009486742884913
2022-02-16,11032.468414617613,-0.002211573903428077,-0.012284115786912908
2022-02-15,11017.524521124882,-0.00135453761851978,-0.013622014108489067
2022-02-14,11040.619481048805,0.0020962022711763506,-0.011554366334225019
2022-02-11,11103.11099035461,0.005660145195029109,-0.005959620530283982
2022-02-10,11031.109903545752,-0.006484766915453299,-0.01240574069569389
2022-02-09,11132.998233935645,0.009236453201970418,-0.003283872537095056
2022-02-08,11124.847167504453,-0.0007321537522879673,-0.004013621989782945
2022-02-07,11161.526966444813,0.0032971058737329972,-0.0007297494526874448
2022-02-04,11152.016845537328,-0.0008520447906523732,-0.0015811724641201508
2022-02-03,11221.301453606882,0.0062127424150439925,0.0
2022-02-02,11268.84934112217,0.004237288135593653,0.0
2022-02-01,11252.547208259786,-0.0014466546112116285,-0.0014466546112116285
2022-01-31,11275.641896481497,0.002052396474707452,0.0
2022-01-28,11283.792691210472,0.0007228674698793736,0.0
2022-01-27,11270.207852194035,-0.0012039249025745935,-0.0012039249025745935
2022-01-26,11233.528053253674,-0.003254580520732797,-0.004454587152771028
2022-01-25,11296.019562559477,0.0055629459426775885,0.0
2022-01-24,11310.963184349994,0.0013229104028862348,0.0
2022-01-21,11328.62382828424,0.0015613740091278139,0.0
2022-01-20,11286.510256758633,-0.0037174481352679756,-0.0037174481352679756
2022-01-19,11274.283385409632,-0.00108331725846611,-0.004796738218011742
2022-01-18,11247.113163972328,-0.0024099289070971253,-0.007195107327017447
2022-01-14,11317.75573970932,0.006280951805773594,-0.0009593476436021708
2022-01-13,11380.247249015123,0.005521546032889235,0.0
2022-01-12,11361.228094009011,-0.0016712426883130904,-0.0016712426883130904
2022-01-11,11365.303627224606,0.00035872294631111856,-0.0013131192551031345
2022-01-10,11342.208939002896,-0.0020320344250539524,-0.003342485376626514
2022-01-07,11351.718516505953,0.0008384237633249914,-0.002506864032469913
2022-01-06,11382.964271158855,0.0027525131641934486,0.0
2022-01-05,11395.19087080564,0.0010741138560685926,0.0
2022-01-04,11434.587691889732,0.003457319980925133,0.0
2022-01-03,11435.946202961597,0.00011880717595347257,0.0
2021-12-31,11513.381334057915,0.006771204561653477,0.0
2021-12-30,11516.098356201644,0.00023598820059000936,0.0
2021-12-29,11490.286645836206,-0.002241358971334151,-0.002241358971334151
2021-12-28,11528.324955848433,0.003310475289666659,0.0
2021-12-27,11529.683466920298,0.00011784115012969387,0.0
2021-12-23,11524.249422632834,-0.000471309060916969,-0.000471309060916969
2021-12-22,11578.589865507445,0.0047153129788990444,0.0
2021-12-21,11566.363265860657,-0.0010559662090814381,-0.0010559662090814381
2021-12-20,11578.589865507447,0.0010570824524316347,0.0
2021-12-17,11597.609020513562,0.0016426141030154717,0.0
2021-12-16,11577.231354435582,-0.0017570575143494027,-0.0017570575143494027
2021-12-15,11562.287732645065,-0.0012907768129546415,-0.0030455663582055204
2021-12-14,11577.231354435582,0.0012924450710845026,-0.0017570575143494027
2021-12-13,11596.250509441694,0.0016428068528513418,-0.00011713716762362658
2021-12-10,11556.853688357602,-0.003397375820056281,-0.0035141150286989165
2021-12-09,11552.778290993116,-0.00035263900317361596,-0.0038655148178518006
2021-12-08,11547.344110854547,-0.00047037863981214123,-0.004334075202061749
2021-12-07,11582.665398723044,0.0030588235294117805,-0.0012885088438562287
2021-12-06,11608.477109088484,0.002228477597935763,0.0
2021-12-03,11639.722863741386,0.0026916325336454605,0.0
2021-12-02,11594.891998369832,-0.003851540616246596,-0.003851540616246596
2021-12-01,11593.53348729797,-0.00011716461628574759,-0.003968253968253843
2021-11-30,11604.40157587289,0.0009374267635340328,-0.0030345471521943113
2021-11-29,11582.665398723047,-0.0018730976352140383,-0.004901960784313597
2021-11-26,11584.023909794912,0.00011728829462809287,-0.004785247432306128
2021-11-24,11502.513245483,-0.007036472381845682,-0.011788048552754171
2021-11-23,11475.343024045695,-0.002362111727884808,-0.014122315592903667
2021-11-22,11521.532400489114,0.004025097667811117,-0.010154061624649602
2021-11-19,11578.589865507454,0.004952246197382326,-0.005252100840335783
2021-11-18,11554.1370737672,-0.0021118972192890606,-0.007352906162464756
2021-11-17,11540.551555495227,-0.001175814185450319,-0.008520074696545032
2021-11-16,11516.098356201652,-0.0021188934667452086,-0.01062091503267959
2021-11-15,11524.249422632844,0.0007077975698950301,-0.009920634920634663
2021-11-12,11571.79731014813,0.004125898856536914,-0.005835667600373018
2021-11-11,11570.43879907626,-0.00011739845034075547,-0.00595238095238082
2021-11-10,11589.457954082374,0.0016437712809675986,-0.004318394024276251
2021-11-09,11668.251596250559,0.006798734028836018,0.0
2021-11-08,11635.647330525793,-0.0027942717429270125,-0.0027942717429270125
2021-11-05,11661.459040891232,0.0022183304144773874,-0.0005821399464431831
2021-11-04,11626.137753022735,-0.0030288909599255343,-0.0036092676679474467
2021-11-03,11573.155821219989,-0.0045571395185791674,-0.008149959250204009
2021-11-02,11593.53348729797,0.001760770043432558,-0.006403539410874459
2021-11-01,11571.797310148126,-0.0018748535270681765,-0.008266387239492468
2021-10-29,11598.96753158543,0.002347969006808892,-0.005937827453720068
2021-10-28,11596.2505094417,-0.00023424689622852934,-0.006170683432297208
2021-10-27,11611.194131232216,0.0012886597938144284,-0.004889975550122494
2021-10-26,11569.080288004394,-0.003627003627003633,-0.00849924321806983
2021-10-25,11545.985599782683,-0.001996242367308665,-0.010478519035976519
2021-10-22,11540.551555495224,-0.00047064360512993897,-0.01094423099313091
2021-10-21,11516.09835620165,-0.0021188934667450976,-0.01303993480032617
2021-10-20,11532.400489064032,0.001415595139789838,-0.011642798928862774
2021-10-19,11545.985599782682,0.0011779950524206662,-0.010478519035976741
2021-10-18,11578.589865507449,0.0028238616307803,-0.0076842472930496175
2021-10-15,11585.382420866774,0.0005866478939340336,-0.007102107346606545
2021-10-14,11613.911153375942,0.0024624765478422628,-0.004657119571545576
2021-10-13,11593.533487297964,-0.0017545911802550052,-0.006403539410874903
2021-10-12,11562.287732645065,-0.0026951019451603164,-0.009081383164513124
2021-10-11,11520.173889417243,-0.0036423452003289114,-0.01269065083246046
2021-10-08,11537.83453335149,0.0015330188679243406,-0.011177086971708494
2021-10-07,11566.36326586066,0.0024726245143058545,-0.008732099196647303
2021-10-06,11598.967531585424,0.0028188865398166563,-0.005937827453720512
2021-10-05,11593.533487297964,-0.0004684937924571697,-0.006403539410874903
2021-10-04,11622.062219807132,0.0024607452542768637,-0.003958551635813934
2021-10-01,11630.213286238324,0.0007013442431327288,-0.0032599837000821807
2021-09-30,11608.477109088482,-0.0018689405443287344,-0.005122831528699967
2021-09-29,11611.194131232212,0.00023405500292561499,-0.004889975550122716
2021-09-28,11609.835620160346,-0.00011700011700022106,-0.005006403539411508
2021-09-27,11660.100529819358,0.00432951088228406,-0.0006985679357325303
2021-09-24,11673.685640538011,0.0011650937900502534,0.0
2021-09-23,11698.138839831585,0.002094728267194146,0.0
2021-09-22,11760.630349137387,0.005342004412960399,0.0
2021-09-21,11748.4037494906,-0.0010396211158599789,-0.0010396211158599789
2021-09-20,11751.12077163433,0.00023126734505085622,-0.0008085942012244773
2021-09-17,11718.516505909567,-0.002774566473988216,-0.0035809171768509396
2021-09-16,11733.460127700084,0.0012752144678878086,-0.002310269146355459
2021-09-15,11755.19630484993,0.001852495079310179,-0.000462053829270892
2021-09-14,11766.06439342485,0.0009245348434068212,0.0
2021-09-13,11737.535660915679,-0.002424662279182588,-0.002424662279182588
2021-09-10,11719.875016981428,-0.0015046296296298278,-0.003925643690105285
2021-09-09,11748.4037494906,0.002434218152312706,-0.001500981410922586
2021-09-08,11706.289906262778,-0.0035846438482886045,-0.0050802447754301205
2021-09-07,11687.270615405558,-0.001624706974585166,-0.006696697840895993
2021-09-03,11721.233528053297,0.002905974693780955,-0.0038101835815724794
2021-09-02,11745.686727346869,0.0020862308762168436,-0.001731901627987642
2021-09-01,11729.384594484487,-0.001387925052047101,-0.0031174229303776446
2021-08-31,11745.686727346867,0.001389854065322993,-0.001731901627987864
2021-08-30,11760.630349137384,0.0012722646310432406,-0.00046184043413033393
2021-08-27,11747.045238418732,-0.0011551345731777296,-0.0016164415194553916
2021-08-26,11713.082461622102,-0.0028911761304497574,-0.004502944232767869
2021-08-25,11711.723950550237,-0.0001159823706796681,-0.004618404341300342
2021-08-24,11730.743105556352,0.001623941538104745,-0.003001962821845172
2021-08-23,11753.83779377806,0.0019687319050376573,-0.0010391409767925852
2021-08-20,11751.12077163433,-0.0002311604253351085,-0.0012700611938576412
2021-08-19,11753.83779377806,0.00023121387283242534,-0.0010391409767925852
2021-08-18,11728.026083412622,-0.002196024040684197,-0.003232883038910117
2021-08-17,11730.74310555635,0.00023166917641592732,-0.003001962821845283
2021-08-16,11742.969705203139,0.0010422698320788903,-0.001962821845052698
2021-08-13,11732.101616628217,-0.0009254974548820183,-0.0028865027133126997
2021-08-12,11685.911832631476,-0.00393704261232064,-0.006812181041450316
2021-08-11,11684.554000815147,-0.00011619391244566124,-0.006927583419928607
2021-08-10,11676.402662681745,-0.0006976165399923406,-0.007620367163144959
2021-08-09,11694.063578318206,0.0015125305410121914,-0.0061193626602008555
2021-08-06,11715.799483765833,0.0018587127820928195,-0.004272024015702702
2021-08-05,11771.498437712311,0.004754174397031852,0.0
2021-08-04,11798.668659149616,0.002308136180034559,0.0
2021-08-03,11798.668659149616,0.0,0.0
2021-08-02,11795.951637005886,-0.00023028209556708035,-0.00023028209556708035
2021-07-30,11786.442059502831,-0.0008061729816881691,-0.0010362694300516395
2021-07-29,11768.781415568581,-0.0014983863531583541,-0.002533103051237773
2021-07-28,11789.159081646561,0.00173150178921877,-0.0008059873344845592
2021-07-27,11778.290993071638,-0.0009218713989399552,-0.0017271157167529916
2021-07-26,11748.403749490604,-0.0025374855824681353,-0.004260218767990653
2021-07-23,11755.19630484993,0.0005781683626271406,-0.0036845135290730635
2021-07-22,11768.781415568581,0.0011556685542586376,-0.002533103051237773
2021-07-21,11742.96970520314,-0.0021932355996768793,-0.004720782959125036
2021-07-20,11781.008015215368,0.003239241092086953,-0.0014968336211860223
2021-07-19,11793.234614862156,0.0010378228782288446,-0.00046056419113404967
2021-07-16,11726.667572340759,-0.0056445110010368005,-0.006102475532527296
2021-07-15,11737.535660915682,0.000926784059314345,-0.005181347150258864
2021-07-14,11709.006928406514,-0.0024305555555553804,-0.007599309153712985
2021-07-13,11669.610107322422,-0.0033646594732568147,-0.01093839953943554
2021-07-12,11706.289906262782,0.0031431897555296295,-0.007829591249280177
2021-07-09,11710.365439478377,0.0003481490077752447,-0.007484168105929667
2021-07-08,11747.04523841874,0.003132250580046403,-0.0043753598157741935
2021-07-07,11736.177149843816,-0.0009251763617440512,-0.005296488198042626
2021-07-06,11711.723950550242,-0.0020835744877878426,-0.007369027058146127
2021-07-02,11669.610107322422,-0.003595870548660063,-0.01093839953943554
2021-07-01,11649.232441244441,-0.0017462165308499422,-0.012665515256188753
2021-06-30,11668.251596250553,0.0016326530612242873,-0.011053540587219302
2021-06-29,11660.100529819361,-0.0006985679357317531,-0.011744386873920543
2021-06-28,11654.666485531901,-0.0004660375160199237,-0.012204951065054703
2021-06-25,11623.420730879001,-0.002680965147453085,-0.014853195164075905
2021-06-24,11645.156908028846,0.0018700327255727345,-0.013010938399539262
2021-06-23,11639.722863741386,-0.00046663555762938014,-0.013471502590673312
